player_id,game_month,attempts,made_shots,actual_fg_pct,expected_fg_pct,actual_points,expected_points,points_above_expected,points_above_expected_per_100_shots,avg_expected_shot_value,avg_shot_value
203957,2025-04,9,4,0.4444444444444444,0.3505164935644044,10.0,8.068594542291468,1.9314054577085333,21.460060641205924,0.896510504699052,2.6666666666666665
203967,2025-04,2,2,1.0,0.4727342273864297,4.0,1.8909369095457187,2.1090630904542813,105.45315452271407,0.9454684547728593,2.0
203992,2025-03,65,34,0.5230769230769231,0.42481849806093647,84.0,66.32678305510538,17.67321694489462,27.189564530607107,1.0204120470016211,2.476923076923077
203992,2025-04,54,27,0.5,0.4069753133572504,70.0,54.1447990894513,15.855200910548705,29.36148316768279,1.0026814646194684,2.537037037037037
203994,2025-03,62,29,0.46774193548387094,0.4827501400561172,65.0,64.1388485878934,0.8611514121065978,1.3889538904945127,1.0344975578692486,2.2096774193548385
203994,2025-04,70,39,0.5571428571428572,0.481502426843275,82.0,71.99691968319789,10.003080316802118,14.29011473828874,1.028527424045684,2.2
203999,2025-03,89,48,0.5393258426966292,0.5016006826120815,101.0,96.7949033140229,4.205096685977097,4.724827737052918,1.087583183303628,2.258426966292135
203999,2025-04,120,72,0.6,0.4966853773223248,161.0,132.27527654393907,28.724723456060936,23.937269546717445,1.1022939711994924,2.308333333333333
204001,2025-03,97,53,0.5463917525773195,0.47066776769884333,120.0,103.59486976757756,16.405130232422433,16.91250539424993,1.0679883481193564,2.350515463917526
204001,2025-04,42,18,0.42857142857142855,0.4101329027681171,48.0,43.33995962200587,4.660040377994125,11.095334233319345,1.0319038005239494,2.5952380952380953
204060,2025-03,3,0,0.0,0.36835347596463297,0.0,2.8694090346842676,-2.8694090346842676,-95.64696782280892,0.9564696782280891,2.6666666666666665
204456,2025-03,73,37,0.5068493150684932,0.4887873782733809,76.0,72.65154630243393,3.348453697566069,4.586922873378177,0.9952266616771771,2.0547945205479454
204456,2025-04,56,28,0.5,0.4954795645065304,56.0,56.544517315991186,-0.5445173159911816,-0.9723523499842528,1.0097235234998425,2.0535714285714284
1626145,2025-03,74,35,0.47297297297297297,0.40652524539749146,91.0,78.93333622050585,12.066663779494148,16.30630240472182,1.0666667056825114,2.675675675675676
1626145,2025-04,56,26,0.4642857142857143,0.39595065201552204,66.0,56.62594971150074,9.374050288499262,16.739375515177255,1.011177673419656,2.607142857142857
1626153,2025-03,16,8,0.5,0.5059498046267796,19.0,18.474151708616837,0.5258482913831612,3.2865518211447577,1.1546344817885523,2.4375
1626153,2025-04,30,13,0.43333333333333335,0.49548643083933114,30.0,35.35421949009249,-5.354219490092492,-17.84739830030831,1.178473983003083,2.5
1626156,2025-03,73,25,0.3424657534246575,0.3896364197463628,64.0,73.41587470819564,-9.415874708195641,-12.898458504377592,1.0056969138108993,2.643835616438356
1626156,2025-04,6,0,0.0,0.3782421333586022,0.0,6.0041293029750795,-6.0041293029750795,-100.06882171625134,1.0006882171625133,2.6666666666666665
1626157,2025-03,168,84,0.5,0.5244181147762464,187.0,191.77018679246174,-4.770186792461735,-2.8393969002748425,1.1414892070979865,2.255952380952381
1626157,2025-04,84,50,0.5952380952380952,0.5622864817789717,104.0,99.00588196828912,4.994118031710878,5.945378609179616,1.1786414520034418,2.1547619047619047
1626158,2025-03,19,10,0.5263157894736842,0.6001832347204449,20.0,22.806962919376907,-2.8069629193769092,-14.773489049352154,1.2003664694408898,2.0
1626158,2025-04,1,1,1.0,0.6350991187648692,2.0,1.2701982375297385,0.7298017624702615,72.98017624702615,1.2701982375297385,2.0
1626164,2025-03,154,70,0.45454545454545453,0.4494931811438423,156.0,159.5588850177537,-3.558885017753717,-2.3109642972426734,1.0360966559594398,2.3636363636363638
1626164,2025-04,139,69,0.49640287769784175,0.47622067133718865,146.0,145.19869895529956,0.8013010447004426,0.5764755717269371,1.0445949565129464,2.2517985611510793
